audio_path,duration_ms,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zero_crossing_rate_mean,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,dominant_pitch_class,rms_mean,rms_std,loudness,danceability,energy,valence,acousticness,instrumentalness,speechiness,liveness,key,mode
Audio_Samples/Shinedown - Three Six Five.mp3,17930,107.666015625,2330.6709763382974,378.74463889351955,4877.479432810479,2334.4763625179603,0.10655648649741267,0.4725845158100128,28.066909790039062,83.50509643554688,15.453313827514648,-22.74197006225586,9.251880645751953,36.860809326171875,7.983616828918457,3.6082983016967773,5.467982292175293,24.663461685180664,6.380646228790283,3.273989677429199,5.94813871383667,14.6445894241333,5.813488483428955,4.467987537384033,5.657753944396973,11.727348327636719,5.607889175415039,1.6154371500015259,6.0040788650512695,4.723666191101074,5.373018741607666,-4.66386079788208,6.07615852355957,0.44005393981933594,0.2758387625217438,2,0.2815995514392853,0.056026119738817215,-11.00736141204834,0.7613210658743896,0.30176645517349243,0.43998013381917334,0.6625752673968095,0.8106140494346619,0.4876619665997939,0.41583359241485596,11,0
Audio_Samples/Brandon Lake - That's Who I Praise.mp3,29712,112.34714673913044,2584.8527700272557,680.4181646852725,5701.235160827637,2695.0195753044763,0.09209403991699219,-27.422616958618164,49.808067321777344,74.75703430175781,23.308393478393555,-3.657656192779541,15.83991527557373,24.350509643554688,11.265291213989258,9.493913650512695,9.632153511047363,12.627681732177734,9.892699241638184,1.6186975240707397,11.840339660644531,8.491286277770996,10.182567596435547,4.153700828552246,11.391719818115234,9.652276992797852,10.39261245727539,3.8773207664489746,7.3368754386901855,7.266741752624512,7.9078755378723145,0.16592827439308167,7.201778411865234,0.4199282228946686,0.29281899333000183,10,0.26410359144210815,0.09384270757436752,-11.564513206481934,0.7777180347390855,0.3014339506626129,0.39019458166535553,0.6433793114302992,0.7728197574615479,0.4684982269071043,0.41520196199417114,3,1
Audio_Samples/Mumford & Sons - Little Lion Man.mp3,27682,135.99917763157896,2095.502219089435,639.2062269348565,4486.22537310745,2327.10919155081,0.08479476634534787,-24.219440460205078,54.86610412597656,102.3660888671875,21.65997886657715,-10.378558158874512,15.791486740112305,26.90094566345215,15.962324142456055,5.017326831817627,10.345341682434082,8.467804908752441,7.99518346786499,0.5618177056312561,7.807989120483398,7.609187602996826,7.884681701660156,0.48077642917633057,6.6978302001953125,8.184693336486816,5.763500690460205,1.2183010578155518,7.917496681213379,1.2088510990142822,5.674386978149414,-2.217292308807373,5.455121994018555,0.42908838391304016,0.2722589075565338,9,0.24845530092716217,0.05649440735578537,-12.095033645629883,0.7325802834260198,0.27816441655158997,0.5075671248025717,0.6833674858794803,0.7556604146957397,0.48900634706385704,0.41298094391822815,5,1
Audio_Samples/Surf Curse - Freaks.mp3,29712,89.10290948275862,3060.998595701353,720.4422842234321,6158.941898345947,2618.1193498764333,0.19030265808105468,-55.160499572753906,37.05919647216797,59.986915588378906,26.204526901245117,-19.579113006591797,16.26215171813965,32.79290008544922,14.19192886352539,16.24245834350586,7.800476551055908,2.824899196624756,8.294795036315918,-0.45803743600845337,6.59790563583374,15.23650074005127,6.366551399230957,2.6105778217315674,6.355152606964111,-1.6065990924835205,6.41733455657959,-2.036682605743408,5.690030097961426,3.7873053550720215,6.199029922485352,-10.323554992675781,6.8908257484436035,0.4161424934864044,0.27844932675361633,1,0.12850670516490936,0.037788618355989456,-17.82148551940918,0.6321522547544158,0.19180837273597717,0.4399371523343299,0.5180671848110954,0.7885028123855591,0.8152918130159377,0.44675570726394653,9,1
Audio_Samples/Lil Wayne - Dark Side Of The Moon (feat. Nicki Minaj).mp3,29712,151.99908088235293,2025.1169820893156,1091.0871469045742,4322.420425415039,2408.95945751945,0.07178802490234375,-70.2057876586914,69.14324188232422,110.4780044555664,41.969139099121094,22.5740966796875,32.236392974853516,21.622798919677734,20.032434463500977,14.211854934692383,15.245495796203613,10.744077682495117,15.036815643310547,6.972735404968262,17.3867130279541,1.1486841440200806,13.189851760864258,10.468399047851562,11.57742977142334,8.374269485473633,10.053595542907715,-9.404047966003418,9.381845474243164,6.29754638671875,10.331393241882324,2.35300350189209,9.635635375976562,0.38680019974708557,0.31368690729141235,3,0.3439542055130005,0.11331622302532196,-9.269987106323242,0.6236078444783328,0.3673854470252991,0.44139915875932895,0.6707144197334552,0.7044147849082947,0.47778690182603895,0.42536258697509766,11,1
Audio_Samples/Abe Parker - it is what it is.mp3,29712,135.99917763157896,1933.2243083675228,532.2018800185413,4108.594036102295,2225.452175337173,0.08751258850097657,3.3420424461364746,33.522064208984375,110.57955169677734,26.389039993286133,-10.743983268737793,17.324453353881836,30.93813133239746,10.90529727935791,5.834042549133301,9.091822624206543,12.426419258117676,10.062274932861328,-1.2144960165023804,8.835044860839844,6.88219690322876,7.661303520202637,4.4149980545043945,7.641223430633545,4.8515520095825195,7.522854328155518,1.2810331583023071,7.284180641174316,4.964721202850342,6.774474620819092,-0.9836503863334656,6.352662563323975,0.3944156765937805,0.2799805998802185,5,0.32953542470932007,0.05394389480352402,-9.641958236694336,0.7297226996106576,0.33801761269569397,0.44824765368950586,0.645370069899636,0.7701859474182129,0.45050949901342396,0.41176486015319824,10,0
Audio_Samples/salvia palth - i was all over her.mp3,29712,103.359375,749.8757658333357,279.2405686723232,1336.7492866516113,1215.8330531555046,0.030425643920898436,-143.1628875732422,48.55754470825195,188.16893005371094,30.185415267944336,11.152641296386719,15.16219425201416,37.863372802734375,11.009496688842773,7.6521897315979,9.086814880371094,4.415088653564453,8.608041763305664,4.558635711669922,10.085592269897461,0.99103844165802,7.379280090332031,-3.5617573261260986,8.303027153015137,1.421820878982544,5.532990455627441,-2.1484627723693848,7.406708717346191,1.1721057891845703,5.9592461585998535,-2.0231430530548096,6.745645046234131,0.4253614544868469,0.27870452404022217,6,0.2645110487937927,0.06574665009975433,-11.55112361907959,0.7294342973593276,0.3364104628562927,0.3889046405733158,0.7837816055104013,0.6264142394065857,0.35568198664986994,0.4149899482727051,11,0
Audio_Samples/Rusty Clanton - Novels.mp3,29255,129.19921875,2190.6692874506066,742.5243197794215,4282.501220703125,2212.338885006908,0.11264687189980159,-40.16217041015625,29.81197738647461,106.15240478515625,29.589447021484375,-30.649301528930664,17.47609519958496,17.92789649963379,9.21041202545166,4.495492935180664,9.626466751098633,5.982437610626221,8.156026840209961,7.565069198608398,6.333060264587402,9.40660572052002,6.506378650665283,-1.126603603363037,7.703422546386719,7.470791339874268,6.4004316329956055,-1.0824230909347534,6.121883869171143,5.06209135055542,6.495578289031982,-4.744531631469727,6.7837324142456055,0.36278945207595825,0.2742592990398407,2,0.17627157270908356,0.02308710664510727,-15.07635498046875,0.767981890102025,0.21063154935836792,0.4774919020654726,0.7074805576728992,0.7927890419960022,0.5571948137178662,0.41273266077041626,2,1
Audio_Samples/DNMO - Sick Of You.mp3,29712,92.28515625,2556.30958326183,820.3309173893637,5597.253341674805,2649.8109727759293,0.09040336608886719,1.5467841625213623,53.83833694458008,79.32194519042969,29.015275955200195,0.8950252532958984,16.269758224487305,16.103036880493164,13.837890625,-4.536301612854004,11.842758178710938,15.382624626159668,10.00217056274414,2.968397617340088,9.348860740661621,7.14108943939209,8.238819122314453,1.9924055337905884,7.988607406616211,7.921394348144531,8.31299877166748,2.168374538421631,7.600786209106445,8.228754997253418,7.32365083694458,1.1546356678009033,7.158064365386963,0.5008412003517151,0.2822283208370209,10,0.36477476358413696,0.11992005258798599,-8.759504318237305,0.6435528568107141,0.3722477853298187,0.3938710794889751,0.5972244748919129,0.7701994180679321,0.5259481634944677,0.42451053857803345,3,1
Audio_Samples/Austin Brown - Coming Home to You.mp3,29712,161.4990234375,2215.9902945045055,486.166830813037,4908.291778564453,2503.4492147336323,0.09206581115722656,-26.743785858154297,29.429424285888672,96.42805480957031,17.536542892456055,4.162905693054199,14.669472694396973,30.34397315979004,10.960710525512695,3.044924259185791,8.237217903137207,7.363831520080566,8.199066162109375,-0.03820697218179703,8.927594184875488,5.042030334472656,6.555267333984375,-6.185209274291992,7.483473777770996,5.619664669036865,6.975223064422607,-3.184413194656372,6.301525115966797,3.2445321083068848,6.899057865142822,-1.5550366640090942,6.091049671173096,0.37645307183265686,0.2870379686355591,4,0.23513655364513397,0.0569424107670784,-12.573596954345703,0.5648993388100736,0.2779225707054138,0.5445683247133134,0.6106468164356295,0.7600147724151611,0.4419608670286834,0.42231494188308716,0,1
Audio_Samples/EmmaOMG - E Ti Tobi to - Live.mp3,26611,143.5546875,2569.5927419233776,379.61215032018487,5499.640153321164,2587.2765166606023,0.1188890345738884,-18.790172576904297,26.042367935180664,83.37996673583984,13.810420036315918,-9.386655807495117,14.496454238891602,18.516010284423828,11.005131721496582,-3.8826839923858643,11.461444854736328,-6.530725955963135,10.242693901062012,-4.874290943145752,9.730668067932129,5.628650188446045,9.111226081848145,-8.183466911315918,11.835365295410156,11.355329513549805,9.018094062805176,-0.2686731517314911,8.236175537109375,2.8144304752349854,7.95778751373291,-3.05167555809021,6.750129222869873,0.36516883969306946,0.2922045588493347,7,0.21229185163974762,0.06194828078150749,-13.461333274841309,0.6817002258229795,0.24423709511756897,0.54946503786677,0.5439816645408558,0.8139904141426086,0.4531953935612905,0.42747625708580017,5,1
Audio_Samples/DaBaby - SHAKE SUMN (with Sexyy Red) - REMIX.mp3,29712,143.5546875,2215.3262940681207,871.3269923250725,4949.52449798584,2494.3392911163355,0.05788230895996094,-61.12653732299805,45.283302307128906,89.16947174072266,29.407522201538086,-2.8622772693634033,31.754474639892578,20.07781410217285,23.327911376953125,-0.7479416131973267,18.262331008911133,8.905657768249512,14.142974853515625,1.79080069065094,15.6989164352417,9.9810152053833,12.185052871704102,-0.5477625727653503,11.655739784240723,9.021944046020508,11.057363510131836,1.1010591983795166,10.70195198059082,6.439665794372559,9.047324180603027,1.433183193206787,9.728926658630371,0.5182207822799683,0.28584975004196167,4,0.3310645818710327,0.11179770529270172,-9.60174560546875,0.6807014102686979,0.35728761553764343,0.4882690837463346,0.6881987780599199,0.7657716274261475,0.35580029245465994,0.4191097319126129,2,0
Audio_Samples/黃齡 - 心殤人 (電影《晴雅集》主題曲).mp3,28477,135.99917763157896,2081.3164028013607,677.1297059913036,4515.453027104982,2432.3307611336013,0.08412206474123879,-76.62674713134766,28.101150512695312,102.93948364257812,26.900745391845703,5.257562637329102,15.054182052612305,34.73716354370117,11.709761619567871,7.939053535461426,10.988680839538574,3.672724962234497,11.116241455078125,2.4113922119140625,8.752281188964844,3.6349215507507324,8.972201347351074,-0.5096949934959412,8.216129302978516,4.035576820373535,8.333046913146973,-5.138016223907471,7.57296085357666,3.6313202381134033,7.856359004974365,-4.650637149810791,7.424991130828857,0.3536512553691864,0.289919912815094,9,0.16699619591236115,0.03573422133922577,-15.545868873596191,0.7224731878002629,0.23486971855163574,0.4395352683986997,0.6693886621281606,0.7447900176048279,0.3935760429144944,0.41428712010383606,5,1
Audio_Samples/Lil Wayne - Can't Be Broken.mp3,29712,151.99908088235293,2705.212107092374,1043.4189795196517,6123.302764892578,2880.138578057643,0.08057327270507812,-54.61152267456055,57.332542419433594,70.07439422607422,38.36128234863281,25.45464515686035,30.359519958496094,32.41228485107422,22.504337310791016,10.377420425415039,18.409278869628906,12.973240852355957,16.161022186279297,6.8570756912231445,15.834647178649902,8.667122840881348,12.457098960876465,1.6334270238876343,12.162786483764648,9.342275619506836,11.4371976852417,5.986998558044434,9.124776840209961,16.440841674804688,10.07953929901123,2.476102113723755,8.86141586303711,0.45626476407051086,0.2884391248226166,8,0.33052876591682434,0.08979027718305588,-9.615814208984375,0.619064665358588,0.35929015278816223,0.522162661959223,0.6272698167611079,0.7365143299102783,0.47832862441428003,0.42763057351112366,0,1
Audio_Samples/ist - genesis.mp3,29712,143.5546875,701.5278346593029,101.20303034891201,1427.6513671875,849.285342563568,0.03387451171875,-187.01473999023438,19.43492317199707,234.83480834960938,13.613554954528809,-39.69257354736328,7.6622233390808105,25.812816619873047,11.991616249084473,16.48918342590332,9.31081485748291,3.45015025138855,5.945997714996338,10.823441505432129,5.331923007965088,0.4337863326072693,4.969876289367676,4.469491958618164,4.999521255493164,3.920719861984253,4.192866802215576,4.242867469787598,4.834739685058594,4.423126220703125,4.459475040435791,5.634781837463379,5.0860676765441895,0.4522743225097656,0.2669164836406708,0,0.18547120690345764,0.038024354726076126,-14.634469985961914,0.6707786307106658,0.2585483491420746,0.5273584273525942,0.8548989778439342,0.7710856199264526,0.24917543670198938,0.4083986282348633,5,1
Audio_Samples/JID - Stars (feat. Yasiin Bey).mp3,29712,117.45383522727273,1889.3449489854015,821.5508259129944,4253.514175415039,2467.01977969066,0.057403564453125,-96.26968383789062,51.93477249145508,106.3609619140625,32.797813415527344,22.892406463623047,25.58953285217285,28.4234561920166,25.632911682128906,8.814722061157227,16.226783752441406,4.059477806091309,18.99281120300293,3.2840607166290283,14.612098693847656,-0.5954458117485046,13.491403579711914,-3.7771034240722656,16.95958137512207,-5.001954555511475,12.479727745056152,-11.244351387023926,11.795830726623535,-5.981849193572998,10.485027313232422,-8.472455978393555,11.154640197753906,0.44648420810699463,0.3106478154659271,10,0.2667246460914612,0.1294490247964859,-11.478737831115723,0.7772614406924864,0.3390820622444153,0.44118893943494225,0.665680781266094,0.6855125427246094,0.3365358882583678,0.44178506731987,10,0
Audio_Samples/too unbothered. - slipping behind.mp3,27443,135.99917763157896,371.91883560393796,24.727152292265988,551.4922940791561,489.2851271508868,0.024287241566201354,-287.0672302246094,6.11104679107666,251.64437866210938,4.666262149810791,31.690521240234375,4.063830375671387,11.964634895324707,4.493882179260254,31.897676467895508,3.4914751052856445,4.640673637390137,3.5176913738250732,4.32228946685791,4.265268325805664,2.6264097690582275,4.2554755210876465,-16.638063430786133,3.643977403640747,-11.759689331054688,4.112431049346924,0.7127911448478699,3.759186029434204,5.123576641082764,3.844261407852173,9.504508972167969,4.107348442077637,0.4071398079395294,0.2673741281032562,7,0.18054278194904327,0.014484575018286705,-14.86839771270752,0.7329735136127311,0.2950144410133362,0.3871963488852217,0.9088273130991074,0.6842333078384399,0.11321173392064242,0.31664850939277317,0,0
Audio_Samples/mgk - Bullets With Names.mp3,29712,99.38401442307692,2835.7248760851735,1179.547655267391,5477.247791290283,2563.217432496259,0.10989608764648437,-39.69827651977539,70.4343032836914,71.88677978515625,44.23332214355469,19.22732162475586,27.363130569458008,31.86026954650879,21.876155853271484,-4.911114692687988,26.14586067199707,15.696456909179688,19.16627311706543,-15.055216789245605,16.214529037475586,9.36084270477295,13.281832695007324,0.5915462374687195,14.277388572692871,-0.45651450753211975,11.971190452575684,1.508306860923767,12.324556350708008,3.000128746032715,9.56360149383545,1.825503945350647,10.570111274719238,0.48504602909088135,0.2997004985809326,3,0.31288549304008484,0.12458834797143936,-10.092291831970215,0.70427264492063,0.34443506598472595,0.41769568020881664,0.5862669682702982,0.7255015969276428,0.5695116871967911,0.429821252822876,0,0
Audio_Samples/Haux - Accidents.mp3,29712,80.74951171875,1210.2077591532645,814.4465948296298,2283.823299407959,1846.2406242351638,0.0383697509765625,-150.5979461669922,48.50803756713867,142.1984405517578,41.16200256347656,30.421955108642578,17.07639503479004,36.8988037109375,11.80262565612793,15.196725845336914,11.181782722473145,11.819279670715332,9.966323852539062,-3.0887629985809326,9.7750244140625,1.8132810592651367,9.060990333557129,-6.237011432647705,7.769030570983887,5.640795707702637,7.680945873260498,-0.15727806091308594,7.291589736938477,-0.40666618943214417,8.757230758666992,-3.292024612426758,5.7512078285217285,0.38400939106941223,0.29797130823135376,4,0.20115728676319122,0.05911547318100929,-13.929285049438477,0.5687193968904729,0.2926560342311859,0.4104110315578242,0.7260717191174074,0.6215173006057739,0.36771857598796487,0.4211696684360504,4,1
Audio_Samples/2Pac - Ambitionz Az A Ridah.mp3,29712,172.265625,2801.9156024281237,963.345694129305,5577.915515899658,2499.14459716736,0.13701629638671875,-56.91004180908203,62.578582763671875,56.22792434692383,36.74386978149414,-18.064266204833984,31.274255752563477,30.990489959716797,22.829038619995117,8.122177124023438,20.58156394958496,11.568880081176758,15.37528133392334,-3.803546905517578,13.450967788696289,8.547460556030273,13.131068229675293,-3.6858317852020264,10.951874732971191,10.208627700805664,13.571663856506348,0.7384087443351746,10.630436897277832,1.5282787084579468,11.115257263183594,2.9906017780303955,10.782561302185059,0.48291268944740295,0.29393020272254944,9,0.24561074376106262,0.10755323618650436,-12.195053100585938,0.5288691999118379,0.2893940210342407,0.5104495366415105,0.5704866312422611,0.7438868880271912,0.6537867691367865,0.4311469495296478,7,0
Audio_Samples/NLE Choppa - Dare U.mp3,28689,129.19921875,2633.351392102082,966.0220250048995,5517.543577916414,2604.9671710946864,0.11547693542677993,-58.06615447998047,45.33894348144531,72.85506439208984,35.42044448852539,-17.183589935302734,25.738737106323242,4.70413064956665,21.913394927978516,6.1650776863098145,19.029565811157227,-5.634809970855713,17.345312118530273,-9.873738288879395,20.45105743408203,0.33751630783081055,15.665655136108398,-11.23142147064209,12.913395881652832,1.6506675481796265,13.729501724243164,-1.1635589599609375,11.198057174682617,0.7366957068443298,11.229911804199219,-0.9256638288497925,11.30517578125,0.3460228741168976,0.31509047746658325,2,0.24025486409664154,0.11590638756752014,-12.386555671691895,0.7698762372107923,0.2781951129436493,0.49498535933915117,0.6186863613805398,0.7626856565475464,0.48996897398051126,0.4559065103530884,2,1
Audio_Samples/Jack Harlow - Denver.mp3,29712,117.45383522727273,2362.170218450279,1025.2783288749415,5179.206390380859,2590.94015008353,0.08873252868652344,-56.699501037597656,59.79607009887695,98.56159973144531,36.68058776855469,7.560339450836182,24.446054458618164,19.990076065063477,17.413936614990234,15.024209976196289,16.47338104248047,5.352229118347168,15.435612678527832,-0.6539872288703918,12.909055709838867,1.720694899559021,10.585482597351074,-6.845083713531494,11.200983047485352,7.527809143066406,9.716072082519531,-11.278549194335938,11.316140174865723,7.1311540603637695,8.947975158691406,-4.042126655578613,8.792855262756348,0.3661434054374695,0.29095783829689026,7,0.22195200622081757,0.050815027207136154,-13.07481861114502,0.7854068864402621,0.2653958797454834,0.4230283313704959,0.5810248600565535,0.6973935961723328,0.5173670324496925,0.4145925045013428,3,1
Audio_Samples/Mitski - Class of 2013.mp3,29712,103.359375,1521.2176745461845,456.5014740603601,3047.2426414489746,1846.1654970737723,0.0556884765625,-165.94784545898438,35.8924560546875,135.75697326660156,26.780445098876953,-24.257328033447266,25.02777099609375,20.874752044677734,13.769046783447266,-7.1007537841796875,11.848320960998535,-8.171359062194824,8.490884780883789,-3.493267059326172,7.158604621887207,-4.696990013122559,7.740870952606201,-8.458852767944336,8.113076210021973,-5.836683750152588,10.377575874328613,-12.816927909851074,7.703066825866699,-4.188365936279297,7.142274856567383,-13.685437202453613,7.761020183563232,0.23994363844394684,0.3019144535064697,9,0.11774758249521255,0.02844529040157795,-18.58095932006836,0.7217107133141623,0.18699593842029572,0.3823647434287902,0.8509481143645217,0.7058557868003845,0.36842624640557914,0.41161829233169556,9,1
Audio_Samples/Julia Alexa - i cried my eyes out for you.mp3,29712,107.666015625,1240.0963347974612,732.4582289584497,2153.9595794677734,1474.316331185412,0.06186943054199219,-252.63223266601562,70.07439422607422,139.9610137939453,36.45870590209961,8.634202003479004,32.48072052001953,22.188434600830078,21.820575714111328,-10.319426536560059,17.64296531677246,-17.251985549926758,17.88060760498047,-21.364046096801758,13.615926742553711,-19.95474624633789,11.235726356506348,-6.504153251647949,12.224428176879883,-5.369717597961426,10.204567909240723,-13.287857055664062,11.478022575378418,-15.106084823608398,10.569723129272461,-0.09186458587646484,13.37884521484375,0.2015174925327301,0.2980346381664276,7,0.12408401817083359,0.08383417874574661,-18.125682830810547,0.7418832603087513,0.21149694919586182,0.4914007758995238,0.8393412580705739,0.6736467480659485,0.41390266153612176,0.4608495533466339,0,1
Audio_Samples/Flavour - Wake Up.mp3,15250,129.19921875,2694.7513340382166,544.1731031460045,6331.056694135274,2865.193984962397,0.1045798848934551,-64.87255859375,36.82276153564453,77.89816284179688,15.92304515838623,8.518192291259766,12.954137802124023,10.116706848144531,11.425554275512695,4.257926940917969,9.273426055908203,3.3587350845336914,10.702591896057129,-6.4739603996276855,10.28998851776123,-0.03256504237651825,9.106927871704102,-7.3792948722839355,9.110816955566406,4.2402215003967285,9.515896797180176,-0.20121923089027405,8.928788185119629,10.409869194030762,7.179446220397949,3.315474271774292,7.929693222045898,0.3006957173347473,0.28461068868637085,2,0.14903010427951813,0.022920900955796242,-16.534521102905273,0.7594129349398664,0.20035764575004578,0.5285694759525295,0.5914453371182867,0.7927629351615906,0.4575567674614727,0.4146716594696045,7,1
Audio_Samples/J. Cole - H.Y.B. (feat. Bas & Central Cee).mp3,29712,135.99917763157896,2484.0130663180244,1123.8699592148787,5468.289642333984,2693.5973942037226,0.08821182250976563,-64.71166229248047,54.85369110107422,86.50162506103516,35.8078727722168,23.283693313598633,27.63170051574707,25.597591400146484,20.90268898010254,8.665950775146484,17.797435760498047,10.401403427124023,13.387472152709961,1.4913774728775024,14.26370906829834,10.133682250976562,13.824556350708008,-1.3494731187820435,11.403959274291992,0.895492434501648,10.807038307189941,-6.396444797515869,10.164342880249023,7.090719699859619,10.088068962097168,2.0921926498413086,9.844344139099121,0.4357795715332031,0.29275941848754883,9,0.2662351131439209,0.10637650638818741,-11.494693756103516,0.7350017569460181,0.31389859318733215,0.4724279123479852,0.596328642975814,0.71811842918396,0.49502999437972905,0.43441230058670044,1,0
Audio_Samples/ist - winner.mp3,20242,99.38401442307692,323.9065957939559,61.12520976320911,493.15233143097765,461.4146958052569,0.01798577264908257,-320.63458251953125,23.59015464782715,232.85504150390625,7.089145660400391,46.2077522277832,19.86163902282715,26.61817169189453,6.317005157470703,38.59268569946289,7.633058071136475,15.650137901306152,5.603075981140137,5.758108615875244,5.6188483238220215,2.8334715366363525,6.420470714569092,-0.23870530724525452,6.700683116912842,-2.073265790939331,5.166653156280518,-5.206588268280029,7.534348964691162,-0.9131738543510437,8.549744606018066,6.050223350524902,8.23971939086914,0.41168731451034546,0.2753627300262451,5,0.15749390423297882,0.02572455257177353,-16.054723739624023,0.6945378058645387,0.2855813205242157,0.3505311681532407,0.889173955328058,0.6519686579704285,0.16565280945460972,0.40599745512008667,10,0
Audio_Samples/coldbrew - Polar.mp3,29712,117.45383522727273,1497.4520123106106,742.2395988260321,3180.9251403808594,2039.1856293992,0.04918174743652344,-181.0117645263672,59.31732940673828,124.4834976196289,39.28068161010742,13.711366653442383,20.26394271850586,23.369686126708984,15.274495124816895,0.22450003027915955,11.711437225341797,4.608065605163574,11.87267780303955,-3.1482906341552734,10.373319625854492,4.694305419921875,9.803645133972168,-3.7493088245391846,11.045806884765625,0.15807314217090607,11.971806526184082,-6.468223571777344,11.093571662902832,-1.0457843542099,9.457131385803223,-2.5889384746551514,9.433769226074219,0.36781132221221924,0.30854442715644836,0,0.16128309071063995,0.11123659461736679,-15.848222732543945,0.7900748940046537,0.2679182291030884,0.5235666060389466,0.6949327473735003,0.6277755498886108,0.41255913153290746,0.46025320887565613,9,0
"Audio_Samples/Ebuka Songs - Midnight Cry, Vol. 2.mp3",29712,151.99908088235293,2480.164754776876,1164.6540592011563,5716.905612945557,2750.093002679826,0.09312629699707031,-64.60971069335938,55.48432922363281,94.5487060546875,40.794918060302734,35.38611602783203,18.021923065185547,21.323833465576172,15.720947265625,4.81589412689209,14.41920280456543,4.296010971069336,8.07158374786377,-6.6540374755859375,11.33757495880127,-2.5012800693511963,9.811902046203613,-16.328086853027344,10.204629898071289,1.634466528892517,10.789093971252441,-1.6510616540908813,10.068785667419434,-0.41166314482688904,9.607612609863281,-1.212630033493042,8.306591987609863,0.28278848528862,0.30010053515434265,3,0.26447850465774536,0.08172781020402908,-11.552191734313965,0.6060687794916564,0.30678218603134155,0.4530151486652866,0.6911238653943999,0.7056446075439453,0.5116806172765791,0.4277646541595459,3,1
Audio_Samples/Moneybagg Yo - Time Today.mp3,29712,135.99917763157896,2501.0994313170277,1208.5383343881028,5578.89123916626,2745.9239959717984,0.07188377380371094,-87.54588317871094,71.05523681640625,76.85404968261719,46.644744873046875,23.924779891967773,31.086820602416992,22.02462387084961,23.1793155670166,23.036884307861328,23.036752700805664,20.534854888916016,18.308107376098633,0.6342378854751587,16.57662582397461,18.84680938720703,15.659690856933594,-1.2837127447128296,12.664018630981445,7.380946159362793,13.045576095581055,5.485131740570068,13.725547790527344,13.0672025680542,10.586409568786621,1.1229751110076904,11.803132057189941,0.5175275206565857,0.2876146733760834,5,0.33510905504226685,0.1161748617887497,-9.49627685546875,0.7334590205984675,0.36943739652633667,0.5014436064078618,0.6829942878222255,0.7364031076431274,0.4668772818520665,0.4082803428173065,3,0
Audio_Samples/Juice WRLD - All Girls Are The Same.mp3,29712,161.4990234375,1902.2136328737784,1160.005110856387,4195.879211425781,2367.5349813342455,0.05115699768066406,-100.2337646484375,68.38644409179688,99.47990417480469,46.84339141845703,32.7823371887207,27.8245792388916,25.13629722595215,20.229873657226562,1.9992802143096924,19.1439208984375,11.437050819396973,15.6726713180542,0.6118035316467285,14.989828109741211,14.013402938842773,15.06627082824707,2.084258556365967,12.950390815734863,-1.2620422840118408,12.715545654296875,0.5452042818069458,12.667150497436523,12.6688232421875,11.606481552124023,6.579888820648193,11.110336303710938,0.5224597454071045,0.2760592997074127,2,0.3715839982032776,0.16187387704849243,-8.598859786987305,0.5710756218536042,0.4133063554763794,0.5024978628076822,0.7391245678462657,0.7232293486595154,0.3874209034256637,0.4027196764945984,0,1
Audio_Samples/Russ - 3_15 (Breathe).mp3,29712,75.99954044117646,2538.8732734773453,1098.0243311895492,5333.875350952148,2585.475877577703,0.11413421630859374,-76.462646484375,59.84247970581055,85.88316345214844,37.27407455444336,10.931657791137695,28.375038146972656,15.954620361328125,12.535618782043457,-0.8381226658821106,14.47015380859375,9.988299369812012,14.378278732299805,-7.4947710037231445,10.58609390258789,-7.558405876159668,14.459148406982422,-1.7375246286392212,8.922754287719727,-5.326550483703613,9.471673965454102,-6.7264862060546875,8.902515411376953,0.5309344530105591,8.070101737976074,-3.631129741668701,11.142724990844727,0.32066527009010315,0.3029540777206421,5,0.22028963267803192,0.11985136568546295,-13.140119552612305,0.5564595131855845,0.2793373465538025,0.3583723280750968,0.5186930036654173,0.6410285830497742,0.5815580879338085,0.4680560231208801,10,0
Audio_Samples/Strawberry Guy - Mrs Magic.mp3,29712,129.19921875,1271.0540178819217,263.2053626323605,2452.211265563965,1454.3622757173878,0.06303176879882813,-69.72261810302734,31.17445182800293,159.36830139160156,18.32884407043457,-38.036502838134766,10.326871871948242,29.0389461517334,9.8741455078125,-12.977386474609375,7.573305606842041,0.5096200704574585,6.461725234985352,-15.819435119628906,7.898983001708984,-5.008638858795166,5.966021537780762,-15.59459114074707,8.261143684387207,-5.626553058624268,7.421204090118408,-17.38568115234375,5.854711055755615,-10.561086654663086,5.5593976974487305,-12.887344360351562,6.720513343811035,0.3442279100418091,0.29272329807281494,7,0.255239874124527,0.055254578590393066,-11.861029624938965,0.7582719634466242,0.28491130471229553,0.3624375977423215,0.8077005275241811,0.7210227847099304,0.34687054804526274,0.409462571144104,3,1
